snapped_at,price,market_cap,total_volume
2024-08-15,2662.780395092489,320231285058.06165,15887432311.728333
2024-08-16,2569.8604812159274,309002097789.9878,15498476343.410463
2024-08-17,2592.249006212312,311786461030.4448,12841847017.271076
2024-08-18,2613.139261446099,314212508914.4149,5483825246.098839
2024-08-19,2614.601280626372,314682052511.7037,8617702421.12827
2024-08-20,2640.5904207330605,317616756579.9527,11730843561.162949
2024-08-21,2575.643435503567,309867213669.31934,12823659998.035198
2024-08-22,2630.2988017642488,316360729845.1586,11246256658.90509
2024-08-23,2623.289171364539,315630604929.4857,10277172867.663338
2024-08-24,2763.2554073640704,332181161792.2442,17876365362.452858
2024-08-25,2767.840733546234,332950073030.8183,11990449014.147696
2024-08-26,2745.164671605207,330332547375.3104,8312216650.941433
2024-08-27,2683.0801154902983,322816645099.5817,11486270160.014795
2024-08-28,2457.2773517547434,295636169778.93835,17505948780.2572
2024-08-29,2527.0269814017706,303958449107.31573,21234602056.030582
2024-08-30,2526.738355300341,304106394048.1237,13272715023.256617
2024-08-31,2527.690204915795,304009556580.61725,15607580785.925385
2024-09-01,2513.3643501004462,302383496015.1365,6105765553.728281
2024-09-02,2430.0202661439344,292436067877.0585,11229587557.968822
2024-09-03,2534.9048168403706,304838837601.64795,12130504179.053217
2024-09-04,2437.1471557556497,293818299349.5953,9565142020.243555
2024-09-05,2448.30785784089,294329412026.3932,16639700582.521397
2024-09-06,2367.7700509506026,284989115168.67084,11060190870.627691
2024-09-07,2223.780428382685,267574522057.00296,26087934661.284035
2024-09-08,2272.6972849951912,273350308345.93225,10405191111.340616
2024-09-09,2296.4029520764498,276344419515.7602,9844980386.825493
2024-09-10,2359.565766831627,284026097136.9972,15874675673.552357
2024-09-11,2389.4740111256497,287422889605.8082,12508388687.122389
2024-09-12,2342.9639236941434,282041230807.9828,14692963988.99108
2024-09-13,2362.300238174588,284255194234.77527,11610780893.077024
2024-09-14,2445.08621032297,294131761890.3451,13122792869.978855
2024-09-15,2418.0828083179904,290912717943.81995,7248493705.268602
2024-09-16,2322.6433317480564,279257769574.61383,9361948332.945747
2024-09-17,2295.1348386540835,276339513490.21936,16629103878.54157
2024-09-18,2341.0924132597524,281704536557.3961,14449511265.93516
2024-09-19,2361.960992100706,283874122378.3681,17524561761.811428
2024-09-20,2465.2347833172967,296680606397.51587,17820089225.37694
2024-09-21,2557.6218555442515,307586864690.1545,18498405459.395584
2024-09-22,2614.599604753501,315153052833.9301,9276102854.53634
2024-09-23,2582.847683741262,310840922229.8413,12759588941.97967
2024-09-24,2647.993162203325,318666137823.1156,19740370943.835594
2024-09-25,2653.844345308008,319524635350.52515,16584773336.25631
2024-09-26,2578.566359563475,309875035203.6359,14003678832.756737
2024-09-27,2630.94983700893,316828988137.27673,16686162392.966532
2024-09-28,2698.192821234604,324681649929.6723,16468123574.12263
2024-09-29,2680.218702062471,322761939149.4107,9607072594.439384
2024-09-30,2659.611211611689,320146112155.9396,9570811494.068226
2024-10-01,2597.3411516834435,312577514239.3695,17539259209.42195
2024-10-02,2451.631522589772,295243912099.71765,26538568534.282005
2024-10-03,2365.231040243019,284621591999.18945,20613586399.40693
2024-10-04,2348.0048369247397,282601960212.3656,18771995105.19124
2024-10-05,2416.918405555264,290928251441.44226,15230883994.399237
2024-10-06,2415.4038137445546,290706276902.6144,7362867897.959902
2024-10-07,2438.030912544012,293516242471.9333,7641011283.520121
2024-10-08,2422.7506412955013,291612805733.03143,16943828822.371426
2024-10-09,2441.465169620029,294190554781.40424,13601054198.545612
2024-10-10,2367.615096789395,285084590935.4484,14384326799.317202
2024-10-11,2381.7817088014776,286552629874.8065,14686776834.298496
2024-10-12,2435.713784369216,293162664953.97815,13097241431.234644
2024-10-13,2477.6130275578225,298282533565.2097,8538997411.470292
2024-10-14,2466.8607267086663,296977636559.92773,7516544091.44527
2024-10-15,2628.504376157751,316451494816.54065,21502937840.286705
2024-10-16,2602.0760435960988,313216116600.22363,21986428173.14599
